location,month,day,date,time_block,weather,traffic_indicator
matikata,jan,wed,5,f,2,2
matikata,jan,mon,6,a,2,2
matikata,jan,mon,6,b,2,2
matikata,jan,mon,6,c,2,2
matikata,jan,mon,6,d,2,2
matikata,jan,mon,6,e,2,2
matikata,jan,mon,6,f,2,2
matikata,jan,sun,6,a,2,2
matikata,jan,sun,6,b,2,2
matikata,jan,sun,6,c,2,2
matikata,jan,sun,6,d,2,2
matikata,jan,sun,6,e,2,2
matikata,jan,sun,6,f,2,2
matikata,jan,thu,6,a,2,2
matikata,jan,thu,6,b,2,2
matikata,jan,thu,6,c,2,2
matikata,jan,thu,6,d,2,2
matikata,jan,thu,6,e,2,2
matikata,jan,thu,6,f,2,2
matikata,jan,wed,6,a,2,2
matikata,jan,wed,6,b,2,2
matikata,jan,wed,6,c,2,2
matikata,jan,wed,6,d,2,2
matikata,jan,wed,6,e,2,2
matikata,jan,wed,6,f,2,2
matikata,jan,fri,7,a,2,2
matikata,jan,fri,7,b,2,2
matikata,jan,fri,7,c,2,2
matikata,jan,fri,7,d,2,2
matikata,jan,fri,7,e,2,2
matikata,jan,fri,7,f,2,2
matikata,jan,mon,7,a,2,2
matikata,jan,mon,7,b,2,2
matikata,jan,mon,7,c,2,2
matikata,jan,mon,7,d,2,2
matikata,jan,mon,7,e,2,2
matikata,jan,mon,7,f,2,2
matikata,jan,thu,7,a,2,2
matikata,jan,thu,7,b,2,2
matikata,jan,thu,7,c,2,2
matikata,jan,thu,7,d,2,2
matikata,jan,thu,7,e,2,2
matikata,jan,thu,7,f,2,2
matikata,jan,tue,7,a,2,2
matikata,jan,tue,7,b,2,2
matikata,jan,tue,7,c,2,2
matikata,jan,tue,7,d,2,2
matikata,jan,tue,7,e,2,2
matikata,jan,tue,7,f,2,2
matikata,jan,fri,8,a,2,2
matikata,jan,fri,8,b,2,2
matikata,jan,fri,8,c,2,2
matikata,jan,fri,8,d,2,2
matikata,jan,fri,8,e,2,2
matikata,jan,fri,8,f,2,2
matikata,jan,sat,8,a,2,2
matikata,jan,sat,8,b,2,2
matikata,jan,sat,8,c,2,2
matikata,jan,sat,8,d,2,2
matikata,jan,sat,8,e,2,2
matikata,jan,sat,8,f,2,2
matikata,jan,tue,8,a,2,2
matikata,jan,tue,8,b,2,2
matikata,jan,tue,8,c,2,2
matikata,jan,tue,8,d,2,2
matikata,jan,tue,8,e,2,2
matikata,jan,tue,8,f,2,2
matikata,jan,wed,8,a,2,2
matikata,jan,wed,8,b,2,2
matikata,jan,wed,8,c,2,2
matikata,jan,wed,8,d,2,2
matikata,jan,wed,8,e,2,2
matikata,jan,wed,8,f,2,2
matikata,jan,sat,9,a,2,2
matikata,jan,sat,9,b,2,2
matikata,jan,sat,9,c,2,2
matikata,jan,sat,9,d,2,2
matikata,jan,sat,9,e,2,2
matikata,jan,sat,9,f,2,2
matikata,jan,sun,9,a,2,2
matikata,jan,sun,9,b,2,2
matikata,jan,sun,9,c,2,2
matikata,jan,sun,9,d,2,2
matikata,jan,sun,9,e,2,2
matikata,jan,sun,9,f,2,2
matikata,jan,thu,9,a,2,2
matikata,jan,thu,9,b,2,2
matikata,jan,thu,9,c,2,2
matikata,jan,thu,9,d,2,2
matikata,jan,thu,9,e,2,2
matikata,jan,thu,9,f,2,2
matikata,jan,wed,9,a,2,2
matikata,jan,wed,9,b,2,2
matikata,jan,wed,9,c,2,2
matikata,jan,wed,9,d,2,2
matikata,jan,wed,9,e,2,2
matikata,jan,wed,9,f,2,2
matikata,jan,fri,10,a,2,2
matikata,jan,fri,10,b,2,2
matikata,jan,fri,10,c,2,2
matikata,jan,fri,10,d,2,2
matikata,jan,fri,10,e,2,2
matikata,jan,fri,10,f,2,2
matikata,jan,mon,10,a,2,2
matikata,jan,mon,10,b,2,2
matikata,jan,mon,10,c,2,2
matikata,jan,mon,10,d,2,2
matikata,jan,mon,10,e,2,2
matikata,jan,mon,10,f,2,2
matikata,jan,sun,10,a,2,2
matikata,jan,sun,10,b,2,2
matikata,jan,sun,10,c,2,2
matikata,jan,sun,10,d,2,2
matikata,jan,sun,10,e,2,2
matikata,jan,sun,10,f,2,2
matikata,jan,thu,10,a,2,2
matikata,jan,thu,10,b,2,2
matikata,jan,thu,10,c,2,2
matikata,jan,thu,10,d,2,2
matikata,jan,thu,10,e,2,2
matikata,jan,thu,10,f,2,2
matikata,jan,fri,11,a,2,2
matikata,jan,fri,11,b,2,2
matikata,jan,fri,11,c,2,2
matikata,jan,fri,11,d,2,2
matikata,jan,fri,11,e,2,2
matikata,jan,fri,11,f,2,2
matikata,jan,mon,11,a,2,2
matikata,jan,mon,11,b,2,2
matikata,jan,mon,11,c,2,2
matikata,jan,mon,11,d,2,2
matikata,jan,mon,11,e,2,2
matikata,jan,mon,11,f,2,2
matikata,jan,sat,11,a,2,2
matikata,jan,sat,11,b,2,2
matikata,jan,sat,11,c,2,2
matikata,jan,sat,11,d,2,2
matikata,jan,sat,11,e,2,2
matikata,jan,sat,11,f,2,2
matikata,jan,tue,11,a,2,2
matikata,jan,tue,11,b,2,2
matikata,jan,tue,11,c,2,2
matikata,jan,tue,11,d,2,2
matikata,jan,tue,11,e,2,2
matikata,jan,tue,11,f,2,2
matikata,jan,sat,12,a,2,2
matikata,jan,sat,12,b,2,2
matikata,jan,sat,12,c,2,2
matikata,jan,sat,12,d,2,2
matikata,jan,sat,12,e,2,2
matikata,jan,sat,12,f,2,2
matikata,jan,sun,12,a,2,2
matikata,jan,sun,12,b,2,2
matikata,jan,sun,12,c,2,2
matikata,jan,sun,12,d,2,2
matikata,jan,sun,12,e,2,2
matikata,jan,sun,12,f,2,2
matikata,jan,tue,12,a,2,2
matikata,jan,tue,12,b,2,2
matikata,jan,tue,12,c,2,2
matikata,jan,tue,12,d,2,2
matikata,jan,tue,12,e,2,2
matikata,jan,tue,12,f,2,2
matikata,jan,wed,12,a,2,2
matikata,jan,wed,12,b,2,2
matikata,jan,wed,12,c,2,2
matikata,jan,wed,12,d,2,2
matikata,jan,wed,12,e,2,2
matikata,jan,wed,12,f,2,2
matikata,jan,mon,13,a,2,2
matikata,jan,mon,13,b,2,2
matikata,jan,mon,13,c,2,2
matikata,jan,mon,13,d,2,2
matikata,jan,mon,13,e,2,2
matikata,jan,mon,13,f,2,2
matikata,jan,sun,13,a,2,2
matikata,jan,sun,13,b,2,2
matikata,jan,sun,13,c,2,2
matikata,jan,sun,13,d,2,2
matikata,jan,sun,13,e,2,2
matikata,jan,sun,13,f,2,2
matikata,jan,thu,13,a,2,2
matikata,jan,thu,13,b,2,2
matikata,jan,thu,13,c,2,2
matikata,jan,thu,13,d,2,2
matikata,jan,thu,13,e,2,2
matikata,jan,thu,13,f,2,2
matikata,jan,wed,13,a,2,2
matikata,jan,wed,13,b,2,2
matikata,jan,wed,13,c,2,2
matikata,jan,wed,13,d,2,2
matikata,jan,wed,13,e,2,2
matikata,jan,wed,13,f,2,2
matikata,jan,fri,14,a,2,2
matikata,jan,fri,14,b,2,2
matikata,jan,fri,14,c,2,2
matikata,jan,fri,14,d,2,2
matikata,jan,fri,14,e,2,2
matikata,jan,fri,14,f,2,2
matikata,jan,mon,14,a,2,2
matikata,jan,mon,14,b,2,2
matikata,jan,mon,14,c,2,2
matikata,jan,mon,14,d,2,2
matikata,jan,mon,14,e,2,2
matikata,jan,mon,14,f,2,2
matikata,jan,thu,14,a,2,2
matikata,jan,thu,14,b,2,2
matikata,jan,thu,14,c,2,2
matikata,jan,thu,14,d,2,2
matikata,jan,thu,14,e,2,2
matikata,jan,thu,14,f,2,2
matikata,jan,tue,14,a,2,2
matikata,jan,tue,14,b,2,2
matikata,jan,tue,14,c,2,2
matikata,jan,tue,14,d,2,2
matikata,jan,tue,14,e,2,2
matikata,jan,tue,14,f,2,2
matikata,jan,fri,15,a,2,2
matikata,jan,fri,15,b,2,2
matikata,jan,fri,15,c,2,2
matikata,jan,fri,15,d,2,2
matikata,jan,fri,15,e,2,2
matikata,jan,fri,15,f,2,2
matikata,jan,sat,15,a,2,2
matikata,jan,sat,15,b,2,2
matikata,jan,sat,15,c,2,2
matikata,jan,sat,15,d,2,2
matikata,jan,sat,15,e,2,2
matikata,jan,sat,15,f,2,2
matikata,jan,tue,15,a,2,2
matikata,jan,tue,15,b,2,2
matikata,jan,tue,15,c,2,2
matikata,jan,tue,15,d,2,2
matikata,jan,tue,15,e,2,2
matikata,jan,tue,15,f,2,2
matikata,jan,wed,15,a,2,2
matikata,jan,wed,15,b,2,2
matikata,jan,wed,15,c,2,2
matikata,jan,wed,15,d,2,2
matikata,jan,wed,15,e,2,2
matikata,jan,wed,15,f,2,2
matikata,jan,sat,16,a,2,2
matikata,jan,sat,16,b,2,2
matikata,jan,sat,16,c,2,2
matikata,jan,sat,16,d,2,2
matikata,jan,sat,16,e,2,2
matikata,jan,sat,16,f,2,2
matikata,jan,sun,16,a,2,2
matikata,jan,sun,16,b,2,2
matikata,jan,sun,16,c,2,2
matikata,jan,sun,16,d,2,2
matikata,jan,sun,16,e,2,2
matikata,jan,sun,16,f,2,2
matikata,jan,thu,16,a,2,2
matikata,jan,thu,16,b,2,2
matikata,jan,thu,16,c,2,2
matikata,jan,thu,16,d,2,2
matikata,jan,thu,16,e,2,2
matikata,jan,thu,16,f,2,2
matikata,jan,wed,16,a,2,2
matikata,jan,wed,16,b,2,2
matikata,jan,wed,16,c,2,2
matikata,jan,wed,16,d,2,2
matikata,jan,wed,16,e,2,2
matikata,jan,wed,16,f,2,2
matikata,jan,fri,17,a,2,2
matikata,jan,fri,17,b,2,2
matikata,jan,fri,17,c,2,2
matikata,jan,fri,17,d,2,2
matikata,jan,fri,17,e,2,2
matikata,jan,fri,17,f,2,2
matikata,jan,mon,17,a,2,2
matikata,jan,mon,17,b,2,2
matikata,jan,mon,17,c,2,2
matikata,jan,mon,17,d,2,2
matikata,jan,mon,17,e,2,2
matikata,jan,mon,17,f,2,2
matikata,jan,sun,17,a,2,2
matikata,jan,sun,17,b,2,2
matikata,jan,sun,17,c,2,2
matikata,jan,sun,17,d,2,2
matikata,jan,sun,17,e,2,2
matikata,jan,sun,17,f,2,2
matikata,jan,thu,17,a,2,2
matikata,jan,thu,17,b,2,2
matikata,jan,thu,17,c,2,2
matikata,jan,thu,17,d,2,2
matikata,jan,thu,17,e,2,2
matikata,jan,thu,17,f,2,2
matikata,jan,fri,18,a,2,2
matikata,jan,fri,18,b,2,2
matikata,jan,fri,18,c,2,2
matikata,jan,fri,18,d,2,2
matikata,jan,fri,18,e,2,2
matikata,jan,fri,18,f,2,2
matikata,jan,mon,18,a,2,2
matikata,jan,mon,18,b,2,2
matikata,jan,mon,18,c,2,2
matikata,jan,mon,18,d,2,2
matikata,jan,mon,18,e,2,2
matikata,jan,mon,18,f,2,2
matikata,jan,sat,18,a,2,2
matikata,jan,sat,18,b,2,2
matikata,jan,sat,18,c,2,2
matikata,jan,sat,18,d,2,2
matikata,jan,sat,18,e,2,2
matikata,jan,sat,18,f,2,2
matikata,jan,tue,18,a,2,2
matikata,jan,tue,18,b,2,2
matikata,jan,tue,18,c,2,2
matikata,jan,tue,18,d,2,2
matikata,jan,tue,18,e,2,2
matikata,jan,tue,18,f,2,2
matikata,jan,sat,19,a,2,2
matikata,jan,sat,19,b,2,2
matikata,jan,sat,19,c,2,2
matikata,jan,sat,19,d,2,2
matikata,jan,sat,19,e,2,2
matikata,jan,sat,19,f,2,2
matikata,jan,sun,19,a,2,2
matikata,jan,sun,19,b,2,2
matikata,jan,sun,19,c,2,2
matikata,jan,sun,19,d,2,2
matikata,jan,sun,19,e,2,2
matikata,jan,sun,19,f,2,2
matikata,jan,tue,19,a,2,2
matikata,jan,tue,19,b,2,2
matikata,jan,tue,19,c,2,2
matikata,jan,tue,19,d,2,2
matikata,jan,tue,19,e,2,2
matikata,jan,tue,19,f,2,2
matikata,jan,wed,19,a,2,2
matikata,jan,wed,19,b,2,2
matikata,jan,wed,19,c,2,2
matikata,jan,wed,19,d,2,2
matikata,jan,wed,19,e,2,2
matikata,jan,wed,19,f,2,2
matikata,jan,mon,20,a,2,2
matikata,jan,mon,20,b,2,2
matikata,jan,mon,20,c,2,2
matikata,jan,mon,20,d,2,2
matikata,jan,mon,20,e,2,2
matikata,jan,mon,20,f,2,2
matikata,jan,sun,20,a,2,2
matikata,jan,sun,20,b,2,2
matikata,jan,sun,20,c,2,2
matikata,jan,sun,20,d,2,2
matikata,jan,sun,20,e,2,2
matikata,jan,sun,20,f,2,2
matikata,jan,thu,20,a,2,2
matikata,jan,thu,20,b,2,2
matikata,jan,thu,20,c,2,2
matikata,jan,thu,20,d,2,2
matikata,jan,thu,20,e,2,2
matikata,jan,thu,20,f,2,2
matikata,jan,wed,20,a,2,2
matikata,jan,wed,20,b,2,2
matikata,jan,wed,20,c,2,2
matikata,jan,wed,20,d,2,2
matikata,jan,wed,20,e,2,2
matikata,jan,wed,20,f,2,2
matikata,jan,fri,21,a,2,2
matikata,jan,fri,21,b,2,2
matikata,jan,fri,21,c,2,2
matikata,jan,fri,21,d,2,2
matikata,jan,fri,21,e,2,2
matikata,jan,fri,21,f,2,2
matikata,jan,mon,21,a,2,2
matikata,jan,mon,21,b,2,2
matikata,jan,mon,21,c,2,2
matikata,jan,mon,21,d,2,2
matikata,jan,mon,21,e,2,2
matikata,jan,mon,21,f,2,2
matikata,jan,thu,21,a,2,2
matikata,jan,thu,21,b,2,2
matikata,jan,thu,21,c,2,2
matikata,jan,thu,21,d,2,2
matikata,jan,thu,21,e,2,2
matikata,jan,thu,21,f,2,2
matikata,jan,tue,21,a,2,2
matikata,jan,tue,21,b,2,2
matikata,jan,tue,21,c,2,2
matikata,jan,tue,21,d,2,2
matikata,jan,tue,21,e,2,2
matikata,jan,tue,21,f,2,2
matikata,jan,fri,22,a,2,2
matikata,jan,fri,22,b,2,2
matikata,jan,fri,22,c,2,2
matikata,jan,fri,22,d,2,2
matikata,jan,fri,22,e,2,2
matikata,jan,fri,22,f,2,2
matikata,jan,sat,22,a,2,2
matikata,jan,sat,22,b,2,2
matikata,jan,sat,22,c,2,2
matikata,jan,sat,22,d,2,2
matikata,jan,sat,22,e,2,2
matikata,jan,sat,22,f,2,2
matikata,jan,tue,22,a,2,2
matikata,jan,tue,22,b,2,2
matikata,jan,tue,22,c,2,2
matikata,jan,tue,22,d,2,2
matikata,jan,tue,22,e,2,2
matikata,jan,tue,22,f,2,2
matikata,jan,wed,22,a,2,2
matikata,jan,wed,22,b,2,2
matikata,jan,wed,22,c,2,2
matikata,jan,wed,22,d,2,2
matikata,jan,wed,22,e,2,2
matikata,jan,wed,22,f,2,2
matikata,jan,sat,23,a,2,2
matikata,jan,sat,23,b,2,2
matikata,jan,sat,23,c,2,2
matikata,jan,sat,23,d,2,2
matikata,jan,sat,23,e,2,2
matikata,jan,sat,23,f,2,2
matikata,jan,sun,23,a,2,2
matikata,jan,sun,23,b,2,2
matikata,jan,sun,23,c,2,2
matikata,jan,sun,23,d,2,2
matikata,jan,sun,23,e,2,2
matikata,jan,sun,23,f,2,2
matikata,jan,thu,23,a,2,2
matikata,jan,thu,23,b,2,2
matikata,jan,thu,23,c,2,2
matikata,jan,thu,23,d,2,2
matikata,jan,thu,23,e,2,2
matikata,jan,thu,23,f,2,2
matikata,jan,wed,23,a,2,2
matikata,jan,wed,23,b,2,2
matikata,jan,wed,23,c,2,2
matikata,jan,wed,23,d,2,2
matikata,jan,wed,23,e,2,2
matikata,jan,wed,23,f,2,2
matikata,jan,fri,24,a,2,2
matikata,jan,fri,24,b,2,2
matikata,jan,fri,24,c,2,2
matikata,jan,fri,24,d,2,2
matikata,jan,fri,24,e,2,2
matikata,jan,fri,24,f,2,2
matikata,jan,mon,24,a,2,2
matikata,jan,mon,24,b,2,2
matikata,jan,mon,24,c,2,2
matikata,jan,mon,24,d,2,2
matikata,jan,mon,24,e,2,2
matikata,jan,mon,24,f,2,2
matikata,jan,sun,24,a,2,2
matikata,jan,sun,24,b,2,2
matikata,jan,sun,24,c,2,2
matikata,jan,sun,24,d,2,2
matikata,jan,sun,24,e,2,2
matikata,jan,sun,24,f,2,2
matikata,jan,thu,24,a,2,2
matikata,jan,thu,24,b,2,2
matikata,jan,thu,24,c,2,2
matikata,jan,thu,24,d,2,2
matikata,jan,thu,24,e,2,2
matikata,jan,thu,24,f,2,2
matikata,jan,fri,25,a,2,2
matikata,jan,fri,25,b,2,2
matikata,jan,fri,25,c,2,2
matikata,jan,fri,25,d,2,2
matikata,jan,fri,25,e,2,2
matikata,jan,fri,25,f,2,2
matikata,jan,mon,25,a,2,2
matikata,jan,mon,25,b,2,2
matikata,jan,mon,25,c,2,2
matikata,jan,mon,25,d,2,2
matikata,jan,mon,25,e,2,2
matikata,jan,mon,25,f,2,2
matikata,jan,sat,25,a,2,2
matikata,jan,sat,25,b,2,2
matikata,jan,sat,25,c,2,2
matikata,jan,sat,25,d,2,2
matikata,jan,sat,25,e,2,2
matikata,jan,sat,25,f,2,2
matikata,jan,tue,25,a,2,2
matikata,jan,tue,25,b,2,2
matikata,jan,tue,25,c,2,2
matikata,jan,tue,25,d,2,2
matikata,jan,tue,25,e,2,2
matikata,jan,tue,25,f,2,2
matikata,jan,sat,26,a,2,2
matikata,jan,sat,26,b,2,2
matikata,jan,sat,26,c,2,2
matikata,jan,sat,26,d,2,2
matikata,jan,sat,26,e,2,2
matikata,jan,sat,26,f,2,2
matikata,jan,sun,26,a,2,2
matikata,jan,sun,26,b,2,2
matikata,jan,sun,26,c,2,2
matikata,jan,sun,26,d,2,2
matikata,jan,sun,26,e,2,2
matikata,jan,sun,26,f,2,2
matikata,jan,tue,26,a,2,2
matikata,jan,tue,26,b,2,2
matikata,jan,tue,26,c,2,2
matikata,jan,tue,26,d,2,2
matikata,jan,tue,26,e,2,2
matikata,jan,tue,26,f,2,2
matikata,jan,wed,26,a,2,2
matikata,jan,wed,26,b,2,2
matikata,jan,wed,26,c,2,2
matikata,jan,wed,26,d,2,2
matikata,jan,wed,26,e,2,2
matikata,jan,wed,26,f,2,2
matikata,jan,mon,27,a,2,2
matikata,jan,mon,27,b,2,2
matikata,jan,mon,27,c,2,2
matikata,jan,mon,27,d,2,2
matikata,jan,mon,27,e,2,2
matikata,jan,mon,27,f,2,2
matikata,jan,sun,27,a,2,2
matikata,jan,sun,27,b,2,2
matikata,jan,sun,27,c,2,2
matikata,jan,sun,27,d,2,2
matikata,jan,sun,27,e,2,2
matikata,jan,sun,27,f,2,2
matikata,jan,thu,27,a,2,2
matikata,jan,thu,27,b,2,2
matikata,jan,thu,27,c,2,2
matikata,jan,thu,27,d,2,2
matikata,jan,thu,27,e,2,2
matikata,jan,thu,27,f,2,2
matikata,jan,wed,27,a,2,2
matikata,jan,wed,27,b,2,2
matikata,jan,wed,27,c,2,2
matikata,jan,wed,27,d,2,2
matikata,jan,wed,27,e,2,2
matikata,jan,wed,27,f,2,2
matikata,jan,fri,28,a,2,2
matikata,jan,fri,28,b,2,2
matikata,jan,fri,28,c,2,2
matikata,jan,fri,28,d,2,2
matikata,jan,fri,28,e,2,2
matikata,jan,fri,28,f,2,2
matikata,jan,mon,28,a,2,2
matikata,jan,mon,28,b,2,2
matikata,jan,mon,28,c,2,2
matikata,jan,mon,28,d,2,2
matikata,jan,mon,28,e,2,2
matikata,jan,mon,28,f,2,2
matikata,jan,thu,28,a,2,2
matikata,jan,thu,28,b,2,2
matikata,jan,thu,28,c,2,2
matikata,jan,thu,28,d,2,2
matikata,jan,thu,28,e,2,2
matikata,jan,thu,28,f,2,2
matikata,jan,tue,28,a,2,2
matikata,jan,tue,28,b,2,2
matikata,jan,tue,28,c,2,2
matikata,jan,tue,28,d,2,2
matikata,jan,tue,28,e,2,2
matikata,jan,tue,28,f,2,2
matikata,jan,fri,29,a,2,2
matikata,jan,fri,29,b,2,2
matikata,jan,fri,29,c,2,2
matikata,jan,fri,29,d,2,2
matikata,jan,fri,29,e,2,2
matikata,jan,fri,29,f,2,2
matikata,jan,sat,29,a,2,2
matikata,jan,sat,29,b,2,2
matikata,jan,sat,29,c,2,2
matikata,jan,sat,29,d,2,2
matikata,jan,sat,29,e,2,2
matikata,jan,sat,29,f,2,2
matikata,jan,tue,29,a,2,2
matikata,jan,tue,29,b,2,2
matikata,jan,tue,29,c,2,2
matikata,jan,tue,29,d,2,2
matikata,jan,tue,29,e,2,2
matikata,jan,tue,29,f,2,2
matikata,jan,wed,29,a,2,2
matikata,jan,wed,29,b,2,2
matikata,jan,wed,29,c,2,2
matikata,jan,wed,29,d,2,2
matikata,jan,wed,29,e,2,2
matikata,jan,wed,29,f,2,2
matikata,jan,sat,30,a,2,2
matikata,jan,sat,30,b,2,2
matikata,jan,sat,30,c,2,2
matikata,jan,sat,30,d,2,2
matikata,jan,sat,30,e,2,2
matikata,jan,sat,30,f,2,2
matikata,jan,sun,30,a,2,2
matikata,jan,sun,30,b,2,2
matikata,jan,sun,30,c,2,2
matikata,jan,sun,30,d,2,2
matikata,jan,sun,30,e,2,2
matikata,jan,sun,30,f,2,2
matikata,jan,thu,30,a,2,2
matikata,jan,thu,30,b,2,2
matikata,jan,thu,30,c,2,2
matikata,jan,thu,30,d,2,2
matikata,jan,thu,30,e,2,2
matikata,jan,thu,30,f,2,2
matikata,jan,wed,30,a,2,2
matikata,jan,wed,30,b,2,2
matikata,jan,wed,30,c,2,2
matikata,jan,wed,30,d,2,2
matikata,jan,wed,30,e,2,2
matikata,jan,wed,30,f,2,2
matikata,jan,fri,31,a,2,2
matikata,jan,fri,31,b,2,2
matikata,jan,fri,31,c,2,2
matikata,jan,fri,31,d,2,2
matikata,jan,fri,31,e,2,2
matikata,jan,fri,31,f,2,2
matikata,jan,mon,31,a,2,2
matikata,jan,mon,31,b,2,2
matikata,jan,mon,31,c,2,2
matikata,jan,mon,31,d,2,2
matikata,jan,mon,31,e,2,2
matikata,jan,mon,31,f,2,2
matikata,jan,sun,31,a,2,2
matikata,jan,sun,31,b,2,2
matikata,jan,sun,31,c,2,2
matikata,jan,sun,31,d,2,2
matikata,jan,sun,31,e,2,2
matikata,jan,sun,31,f,2,2
matikata,jan,thu,31,a,2,2
matikata,jan,thu,31,b,2,2
matikata,jan,thu,31,c,2,2
matikata,jan,thu,31,d,2,2
matikata,jan,thu,31,e,2,2
matikata,jan,thu,31,f,2,2
matikata,jul,fri,1,a,3,2
matikata,jul,fri,1,b,3,2
matikata,jul,fri,1,c,3,2
matikata,jul,fri,1,d,3,2
matikata,jul,fri,1,e,3,2
matikata,jul,fri,1,f,3,2
matikata,jul,mon,1,a,3,2
matikata,jul,mon,1,b,3,2
matikata,jul,mon,1,c,3,2
matikata,jul,mon,1,d,3,2
matikata,jul,mon,1,e,3,2
matikata,jul,mon,1,f,3,2
matikata,jul,thu,1,a,3,2
matikata,jul,thu,1,b,3,2
matikata,jul,thu,1,c,3,2
matikata,jul,thu,1,d,3,2
matikata,jul,thu,1,e,3,2
matikata,jul,thu,1,f,3,2
matikata,jul,wed,1,a,3,2
matikata,jul,wed,1,b,3,2
matikata,jul,wed,1,c,3,2
matikata,jul,wed,1,d,3,2
matikata,jul,wed,1,e,3,2
matikata,jul,wed,1,f,3,2
matikata,jul,fri,2,a,3,2
matikata,jul,fri,2,b,3,2
matikata,jul,fri,2,c,3,2
matikata,jul,fri,2,d,3,2
matikata,jul,fri,2,e,3,2
matikata,jul,fri,2,f,3,2
matikata,jul,sat,2,a,3,2
matikata,jul,sat,2,b,3,2
matikata,jul,sat,2,c,3,2
matikata,jul,sat,2,d,3,2
matikata,jul,sat,2,e,3,2
matikata,jul,sat,2,f,3,2
matikata,jul,thu,2,a,3,2
matikata,jul,thu,2,b,3,2
matikata,jul,thu,2,c,3,2
matikata,jul,thu,2,d,3,2
matikata,jul,thu,2,e,3,2
matikata,jul,thu,2,f,3,2
matikata,jul,tue,2,a,3,2
matikata,jul,tue,2,b,3,2
matikata,jul,tue,2,c,3,2
matikata,jul,tue,2,d,3,2
matikata,jul,tue,2,e,3,2
matikata,jul,tue,2,f,3,2
matikata,jul,fri,3,a,3,2
matikata,jul,fri,3,b,3,2
matikata,jul,fri,3,c,3,2
matikata,jul,fri,3,d,3,2
matikata,jul,fri,3,e,3,2
matikata,jul,fri,3,f,3,2
matikata,jul,sat,3,a,3,2
matikata,jul,sat,3,b,3,2
matikata,jul,sat,3,c,3,2
matikata,jul,sat,3,d,3,2
matikata,jul,sat,3,e,3,2
matikata,jul,sat,3,f,3,2
matikata,jul,sun,3,a,3,2
matikata,jul,sun,3,b,3,2
matikata,jul,sun,3,c,3,2
matikata,jul,sun,3,d,3,2
matikata,jul,sun,3,e,3,2
matikata,jul,sun,3,f,3,2
matikata,jul,wed,3,a,3,2
matikata,jul,wed,3,b,3,2
matikata,jul,wed,3,c,3,2
matikata,jul,wed,3,d,3,2
matikata,jul,wed,3,e,3,2
matikata,jul,wed,3,f,3,2
matikata,jul,mon,4,a,3,2
matikata,jul,mon,4,b,3,2
matikata,jul,mon,4,c,3,2
matikata,jul,mon,4,d,3,2
matikata,jul,mon,4,e,3,2
matikata,jul,mon,4,f,3,2
matikata,jul,sat,4,a,3,2
matikata,jul,sat,4,b,3,2
matikata,jul,sat,4,c,3,2
matikata,jul,sat,4,d,3,2
matikata,jul,sat,4,e,3,2
matikata,jul,sat,4,f,3,2
matikata,jul,sun,4,a,3,2
matikata,jul,sun,4,b,3,2
matikata,jul,sun,4,c,3,2
matikata,jul,sun,4,d,3,2
matikata,jul,sun,4,e,3,2
matikata,jul,sun,4,f,3,2
matikata,jul,thu,4,a,3,2
matikata,jul,thu,4,b,3,2
matikata,jul,thu,4,c,3,2
matikata,jul,thu,4,d,3,2
matikata,jul,thu,4,e,3,2
matikata,jul,thu,4,f,3,2
matikata,jul,fri,5,a,3,2
matikata,jul,fri,5,b,3,2
matikata,jul,fri,5,c,3,2
matikata,jul,fri,5,d,3,2
matikata,jul,fri,5,e,3,2
matikata,jul,fri,5,f,3,2
matikata,jul,mon,5,a,3,2
matikata,jul,mon,5,b,3,2
matikata,jul,mon,5,c,3,2
matikata,jul,mon,5,d,3,2
matikata,jul,mon,5,e,3,2
matikata,jul,mon,5,f,3,2
matikata,jul,sun,5,a,3,2
matikata,jul,sun,5,b,3,2
matikata,jul,sun,5,c,3,2
matikata,jul,sun,5,d,3,2
matikata,jul,sun,5,e,3,2
matikata,jul,sun,5,f,3,2
matikata,jul,tue,5,a,3,2
matikata,jul,tue,5,b,3,2
matikata,jul,tue,5,c,3,2
matikata,jul,tue,5,d,3,2
matikata,jul,tue,5,e,3,2
matikata,jul,tue,5,f,3,2
matikata,jul,mon,6,a,3,2
matikata,jul,mon,6,b,3,2
matikata,jul,mon,6,c,3,2
matikata,jul,mon,6,d,3,2
matikata,jul,mon,6,e,3,2
matikata,jul,mon,6,f,3,2
matikata,jul,sat,6,a,3,2
matikata,jul,sat,6,b,3,2
matikata,jul,sat,6,c,3,2
matikata,jul,sat,6,d,3,2
matikata,jul,sat,6,e,3,2
matikata,jul,sat,6,f,3,2
matikata,jul,tue,6,a,3,2
matikata,jul,tue,6,b,3,2
matikata,jul,tue,6,c,3,2
matikata,jul,tue,6,d,3,2
matikata,jul,tue,6,e,3,2
matikata,jul,tue,6,f,3,2
matikata,jul,wed,6,a,3,2
matikata,jul,wed,6,b,3,2
matikata,jul,wed,6,c,3,2
matikata,jul,wed,6,d,3,2
matikata,jul,wed,6,e,3,2
matikata,jul,wed,6,f,3,2
matikata,jul,sun,7,a,3,2
matikata,jul,sun,7,b,3,2
matikata,jul,sun,7,c,3,2
matikata,jul,sun,7,d,3,2
matikata,jul,sun,7,e,3,2
matikata,jul,sun,7,f,3,2
matikata,jul,thu,7,a,3,2
